0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.509836643158859,0.9999999999999998,0.5255988966728415,0.9686475030094799,0.9446982528540516,0.613137542718945,0.8364281921071028,0.6994587079923001,0.7059821476318809,0.729965422253603,0.2331197418568415,0.2361803720659654,0.828452367787624,0.8050695143221778,0.9692399027663855
0.8572390531668816,0.8282618351510285,0.8512770081353009,0.8977693936452642,0.8748928901365517,0.8855528565365827,0.8803462918804453,0.8975359243815185,0.9451022133624876,0.9626795466479766,0.9627941209548627,0.9237271666259201,0.943290493553704,0.9510860254181578,0.9462560772988913
0.817202904696493,0.8690833306108852,0.8863576543116409,0.8363868910439901,0.7988682517890497,0.9648057618417336,0.895317004644934,0.9599959267234224,0.5946128561216862,0.8909009136215995,0.9645364846331619,0.6291166764088422,0.9066517364429264,0.7239523125181553,0.6801045029527721
0.9370096780115214,0.8489075231219434,0.9629459431119891,0.9910175533013822,1.0,0.9693839347355974,0.9577905106049605,0.9878810916063608,0.9826155794417719,0.9890135513679821,0.9449128809116606,0.9561771202813494,0.9302409201551431,0.9332686738104724,0.978075854059391
0.5461345352624706,0.7578082600874333,0.8517206268780588,0.7498371189190342,1.0,0.9240108324247484,0.8911949878058859,0.8135218426689202,0.8114690655836047,0.9642712833964048,0.8537613553116247,0.8497719957679372,0.9075525795383536,0.9039336044617164,0.8646547029736266
0.7201555475208131,1.0,0.8089673330130488,0.7135576962724153,0.8857689361591399,0.8720776886853995,0.9206876630545712,0.8690640937700695,0.9045160941593877,0.8850691087790649,0.9336741920468983,0.8331775685072207,0.8835561201365543,0.9613016152549722,0.8577669545501663
0.6924463612880969,0.8907134911730411,0.8237330251342773,0.7455305037135259,0.6650793496401576,0.9584310194074674,0.9238414318864303,0.944259971605656,0.9031533895009564,0.9075360887621241,0.8905465525511117,0.8764384080697311,0.9602443775920283,0.9205743456179376,0.927397674255502
0.8442863839275757,0.8676090842466737,1.0000000000000002,0.9323367393900599,0.9373841014078195,0.9781441445078132,0.9544091278029909,0.9544503011752744,0.9436333922994076,0.9721476990086022,0.9733715217846889,0.9649219366031663,0.9659981196574445,0.9756150244892572,0.9787464418802493
0.9300626015314538,0.4907307922290052,0.6308715769718558,0.6913024461301099,0.8999534397086502,0.7005967501529388,0.5750412417656413,0.8171969223540964,0.8683128547149342,0.9411160186236698,0.9215815306165176,0.8252183514563578,0.8442374874496952,0.6888232482724501,0.9397912651952296
0.8116427378732318,0.7963466299987108,0.7598102441873417,0.7670353031939074,0.7946679845879422,0.5205253202835441,0.7671693868605184,0.7946822466416021,0.7361651925121188,0.8856277250631466,0.7528064636455043,0.8506690137519718,0.9073635527097187,0.8727732376121605,0.8884834419986468
