0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.6926507196027832,0.5066918029940366,0.9999999999999998,0.5412032810355842,0.9699286532120028,0.945300468484118,0.8072592766901396,0.849099907319052,0.8539153338624608,0.5458240568543098,0.5279766836914829,0.5962225005912204,0.8429254172999404,0.7375319240849986,0.7455574193603244,0.7318922681642339,0.2619803862943942,0.2668268398800575,0.8432953080332459,0.8217078639956676,0.9700446552761296
0.8922545197501257,0.8647492540432754,0.8365323887764641,0.8542481567570374,0.8991924805257169,0.8782941733170496,0.9101158913428252,0.9418212554872488,0.939349442916312,0.9550412069149252,0.9410985045181806,0.8899957939866223,0.8694322293681777,0.8989457822750794,0.9338726186701022,0.9533950872783208,0.9605603644190996,0.915846575920739,0.9449147177751374,0.9523159312068008,0.9475092858486543
0.8778920864853763,0.8158452436137429,0.876444233899838,0.8854292004824617,0.8333594204654892,0.8037595494583698,0.9758114505236524,0.9643398485989924,0.8806408477897892,0.9548956684556172,0.5875063551122236,0.9546703930860692,0.897783238792358,0.95255191975778,0.5989103538151164,0.8891538173698745,0.9695196727923998,0.6275163040018155,0.9073053299027644,0.7320547143732785,0.6745023888529429
0.9322655653915444,0.8503559813497417,0.9652629382562748,0.988205701039383,1.0,0.9700062040115438,0.9563718018131968,0.9857761164905864,0.9796309530379516,0.9907219994569008,0.9441614281816588,0.9545933576949556,0.9253488662918892,0.9299877420820136,0.9768938750829098,0.0,0.0,0.0,0.0,0.0,0.0
0.5696020785843378,0.7577244998300314,0.8542433864646284,0.7570751247139214,1.0000000000000002,0.9236606287198172,0.8895959058144284,0.8184184710711432,0.8177505043381086,0.962816606936126,0.8466306698647084,0.849466533746493,0.8981291247137382,0.907336847551318,0.8740771267912322,0.0,0.0,0.0,0.0,0.0,0.0
0.855843391186854,0.7387346717710777,1.0000000000000002,0.8159320730501827,0.7207420765013699,0.8919640697921303,0.9105379483718404,0.8371745183527992,0.888406139436218,0.9040392750635358,0.9000056308197004,0.8784516027881758,0.924747919561667,0.8763620048356165,0.910291258465,0.8892895412755998,0.9360089109765342,0.8398997021847032,0.8877148674988778,0.962819449413904,0.8636497489771
0.8530138788374446,0.6992200860123453,0.8878139168586319,0.8293612570591836,0.7205591426780937,0.6819500173207321,0.9538172634815504,0.940707264141027,0.9059890645324528,0.9072735819768022,0.9164445778480692,0.957433049350256,0.9216242996024032,0.9411707819593916,0.9044418912531808,0.8995955688504744,0.8847651986890871,0.8772432481423033,0.95335700104417,0.929527072702123,0.9437934241384194
0.5657583914193073,0.8467673630547828,0.8712941391077484,1.0,0.93444909039843,0.937905747568644,0.7179307273002371,0.7438676624414733,0.6676094351775528,0.6990159638328828,0.7372421059245151,0.9780367608634106,0.959439126861962,0.9591408072410392,0.9449768567745476,0.9766698735702732,0.9775260226648048,0.964491475313506,0.9672442398931324,0.9673255706202648,0.9667405714703002
0.6760676844638878,0.9223572052953796,0.4987473204044875,0.6515034267881308,0.7013189009805719,0.899515375393325,0.9126266853135576,0.7152151523632586,0.571533951601361,0.7763018836534867,0.7919162930341636,0.6966752925935132,0.5694528113454639,0.8083430458187135,0.8606544952818904,0.9418825925149572,0.9220089496328394,0.8280187431263958,0.8503145972878601,0.6991913794965984,0.9407704711041242
0.8135549456974547,0.7958659386699923,0.7648589771993427,0.7782341353280725,0.7958556269082008,0.5422596854512453,0.7760754627719142,0.805858928890889,0.7475958890668576,0.8867085860450126,0.7623909349262377,0.8503160806600562,0.9115074948625664,0.8733854116158829,0.8890405454690596,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.9327181203593956,0.9477019423445882,0.9523538717216014,0.9434497468196964,0.889768311615472,0.9049022958537444,0.9477047751567336,0.92769339796344,0.9010668731883116,0.9340788867748502,0.9365544428968516,0.962066176877698,0.9573981838294576,0.9685605972272794,0.969416092000674,0.9603865557881994,0.9745255909249566,0.9734136463865398,0.9816070187273912
0.8757275208437434,0.7563093401874844,0.8408275828109664,0.898105207233008,0.8661732373609536,0.985401276916332,0.94645870335139,0.904574782541794,0.9388486316794924,0.9684442849567528,0.9384195658181408,0.9530733419718314,0.9742575261278698,0.9452349424631694,0.9419389152806584,0.0,0.0,0.0,0.0,0.0,0.0
0.5995214826388126,0.9187250012278744,1.0000000000000002,1.0,1.0,1.0,0.8739149608729762,0.8580418779543002,0.8531240358533975,0.8463632681860144,0.8520113317672293,0.979662656700094,0.9683887749700124,0.9836819151302296,0.96909327569209,0.9668848693142628,0.986806043192524,0.9591220697366744,0.9672308007117084,0.9944098739384328,0.9721454173533672
0.7194219516352226,0.6415294223689021,0.4511888310746924,0.363690835853476,0.6441360836410295,0.735053605757779,0.6319326518771433,0.9538538101167624,0.7840701918606595,0.9116742743125068,0.9487644255657096,0.681215436456254,0.6809121082763245,0.6249722469525776,0.5868925068632643,0.7846473986180509,0.9160182850594966,0.9481612237303952,0.750202394313601,0.7679950929622448,0.9653826363525724
0.9664334999604705,0.9781008809170404,0.9815423565983916,0.9999999999999998,1.0000000000000002,0.986036246645066,0.9864370201516862,0.9782571745800862,0.9841720287922068,0.9976131353602004,0.9943568330228112,0.9906323353439724,0.995162713880975,0.9917812800373074,0.9941475366786386,0.0,0.0,0.0,0.0,0.0,0.0
0.8958399886001669,0.6011420598229336,0.9751911620115744,0.9543657771852264,1.0,1.0,0.8848216166174846,0.8680819098964286,0.8585898422217045,0.896682619584591,0.906331552246157,0.8929378852477302,0.8942043497649458,0.9231188976646866,0.8981619108662124,0.9524875729074436,0.9154108037426428,0.8947448195868763,0.9018357642982292,0.907920270360091,0.9209201613398496
0.0,0.78783474362096,0.9689539389658895,1.0000000000000002,0.9957275897811944,0.9999999999999998,0.9351247248725238,0.9212838364994782,0.9195359828267494,0.9201676179255848,0.92458588013861,0.9867586586776522,0.9724719570204556,0.9731668429761148,0.9628649465606844,0.9832611849516154,0.982864912878208,0.9738924084314026,0.9995827423382412,0.990220439028284,0.9897902914103562
0.917791480593246,0.9463201671432864,0.934826798060708,0.9632563292265408,0.9740498138282544,0.9276152221735352,0.9343280309380207,0.9185231957068254,0.9177286472870584,0.9665236459415096,0.9853843091251836,0.9764523777561775,0.9726508224082644,0.9684636185983132,0.981180487332052,0.0,0.0,0.0,0.0,0.0,0.0
0.7725940801901928,0.7632751507894227,0.8335718167199222,0.9577789132725628,0.964922001254115,0.9726299587774636,0.961333223022002,0.9517128768938896,0.939804382044828,0.9802772184125322,0.9724974686839906,0.9712945682007906,0.9746453138325956,0.9838005341824116,0.9840578991895812,0.0,0.0,0.0,0.0,0.0,0.0
0.9999999999999998,0.9586529285648744,0.5903154379122182,1.0,1.0,1.0,0.9420232245983984,0.940653985247926,0.8229785083530223,0.9092686071825996,0.9092686071825996,0.975051026425904,0.8532378602715098,0.9091324710128788,0.9091324710128788,0.8279431672721311,0.915394436339527,0.915394436339527,0.9454789363775216,0.9454789363775216,1.0
1.0,0.0,0.0,0.0,0.0,0.6542020328895971,0.7633815266851969,0.7150474480162718,0.8051495546391997,0.8621672127210401,0.7135802196716675,0.7613649371168077,0.7910330366736857,0.9293910131889368,0.8168341248981393,0.0,0.0,0.0,0.0,0.0,0.0
0.470140389775301,1.0,0.619544150521518,0.8862434366883312,0.6853354612139462,0.4633032879033628,0.8711709496627489,0.6256937812256005,0.9498388021214388,0.5502328543635301,0.699649355837625,0.3743016000746227,0.887474600484255,0.7709226394208831,0.5165076055596965,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4403018666996861,0.4403018666996861,0.5767700504919228,0.4869308231230714,0.6559352990548908,1.0,0.9010538881834448,0.9114325269077566,0.8711600439566066,0.9010538881834448,0.9114325269077566,0.8711600439566066,0.9553727920201562,0.972244287931221,0.9207896415679304
0.8384219502670263,0.8212861483312626,0.8129035643306748,0.7999032770101357,0.8410511114350255,0.8440786420508569,0.915357410377072,0.9005058900264166,0.8772310291526818,0.6308913253497745,0.805305937601976,0.9766226662591532,0.9574562823913704,0.7176345783699488,0.931234865608752,0.9339125871706004,0.7199945194015479,0.9225504545446584,0.7082463662768341,0.8929457759199658,0.8055339870472394
1.0000000000000002,0.6928201787919536,0.8074323871087012,0.8611121309854767,0.8384411475580839,0.8149011017893446,0.8543199091136141,0.8793276371696761,0.8468781796313085,0.8292794539735627,0.82620741469189,0.9211770000653816,0.908309415828022,0.9015848773279004,0.9159367070554876,0.9829193712855804,0.9597964968562468,0.908987599914584,0.9788221365082086,0.9268420775304838,0.9505545699247322
